State,Year,Quater,Transaction_type,Transaction_count,Transaction_amount
nagaland,2023,1,Merchant payments,586135,908765354
nagaland,2023,1,Financial Services,2116,3157626
nagaland,2023,1,Others,3588,3137572
nagaland,2023,3,Peer-to-peer payments,1885439,7170452325
nagaland,2023,3,Merchant payments,941540,1233761672
nagaland,2023,3,Recharge & bill payments,589934,204490934
nagaland,2023,3,Financial Services,3255,5608850
nagaland,2023,3,Others,2163,1985892
nagaland,2021,2,Peer-to-peer payments,526966,2847731457
nagaland,2021,2,Recharge & bill payments,453979,126962524
nagaland,2021,2,Merchant payments,144413,176831583
nagaland,2021,2,Financial Services,1624,1785915
nagaland,2021,2,Others,3809,2982482
nagaland,2021,1,Peer-to-peer payments,477346,2841021698
nagaland,2021,1,Recharge & bill payments,376473,110095189
nagaland,2021,1,Merchant payments,116846,151202427
nagaland,2021,1,Financial Services,1511,1929643
nagaland,2021,1,Others,3721,3201525
nagaland,2021,4,Peer-to-peer payments,819452,4335295237
nagaland,2021,4,Recharge & bill payments,492411,154359432
nagaland,2021,4,Merchant payments,311673,442578210
nagaland,2021,4,Financial Services,1790,2263055
nagaland,2021,4,Others,6157,4587848
nagaland,2021,3,Peer-to-peer payments,667633,3536780176
nagaland,2021,3,Recharge & bill payments,474693,141172028
nagaland,2021,3,Merchant payments,208387,304493279
nagaland,2021,3,Financial Services,1437,1634878
nagaland,2021,3,Others,4642,3336484
mizoram,2019,2,Peer-to-peer payments,37364,233471780
mizoram,2019,2,Recharge & bill payments,31903,7823562
mizoram,2019,2,Merchant payments,5646,5889316
mizoram,2019,2,Financial Services,80,14455
mizoram,2019,2,Others,678,817593
mizoram,2019,1,Peer-to-peer payments,35126,204183867
mizoram,2019,1,Recharge & bill payments,30327,6760113
mizoram,2019,1,Merchant payments,3984,6470456
mizoram,2019,1,Financial Services,133,33512
mizoram,2019,1,Others,736,712945
mizoram,2019,4,Recharge & bill payments,60511,16857122
mizoram,2019,4,Peer-to-peer payments,57109,341664291
mizoram,2019,4,Merchant payments,6939,9451111
mizoram,2019,4,Financial Services,100,20966
mizoram,2019,4,Others,580,695859
mizoram,2019,3,Recharge & bill payments,49073,12966806
mizoram,2019,3,Peer-to-peer payments,42645,257538220
mizoram,2019,3,Merchant payments,5560,7397529
mizoram,2019,3,Financial Services,94,72985
mizoram,2019,3,Others,722,818358
mizoram,2022,2,Peer-to-peer payments,332102,1739114390
mizoram,2022,2,Recharge & bill payments,172281,70775723
mizoram,2022,2,Merchant payments,137279,191484723
mizoram,2022,2,Financial Services,656,801633
mizoram,2022,2,Others,1659,1010096
mizoram,2022,1,Peer-to-peer payments,302740,1691281089
mizoram,2022,1,Recharge & bill payments,190137,76541062
mizoram,2022,1,Merchant payments,109669,174157725
mizoram,2022,1,Financial Services,731,1657575
mizoram,2022,1,Others,1640,1521510
mizoram,2022,4,Peer-to-peer payments,378295,1750113148
mizoram,2022,4,Merchant payments,164389,222455759
mizoram,2022,4,Recharge & bill payments,148573,63477925
mizoram,2022,4,Financial Services,932,949850
mizoram,2022,4,Others,1585,914402
mizoram,2022,3,Peer-to-peer payments,349715,1665955694
mizoram,2022,3,Recharge & bill payments,156874,68463689
mizoram,2022,3,Merchant payments,150320,209934220
mizoram,2022,3,Financial Services,802,880187
mizoram,2022,3,Others,1327,1031819
mizoram,2020,2,Recharge & bill payments,127592,37504550
mizoram,2020,2,Peer-to-peer payments,60021,404110075
mizoram,2020,2,Merchant payments,10056,14627463
mizoram,2020,2,Financial Services,244,434960
mizoram,2020,2,Others,549,516383
mizoram,2020,1,Recharge & bill payments,85067,24356294
mizoram,2020,1,Peer-to-peer payments,57916,356260523
mizoram,2020,1,Merchant payments,9961,10404414
mizoram,2020,1,Financial Services,119,283854
mizoram,2020,1,Others,546,772492
mizoram,2020,4,Peer-to-peer payments,141038,887252744
mizoram,2020,4,Recharge & bill payments,140297,45386403
mizoram,2020,4,Merchant payments,39676,52094800
mizoram,2020,4,Financial Services,607,855201
mizoram,2020,4,Others,989,932966
mizoram,2020,3,Recharge & bill payments,132664,40941077
mizoram,2020,3,Peer-to-peer payments,99644,634560147
mizoram,2020,3,Merchant payments,20934,30693648
mizoram,2020,3,Financial Services,535,824864
mizoram,2020,3,Others,926,924438
mizoram,2018,2,Recharge & bill payments,13550,3107406
mizoram,2018,2,Peer-to-peer payments,11427,77040044
mizoram,2018,2,Merchant payments,1310,2368711
mizoram,2018,2,Financial Services,167,60939
mizoram,2018,2,Others,597,931303
mizoram,2018,1,Recharge & bill payments,10155,2199565
mizoram,2018,1,Peer-to-peer payments,6845,41186717
mizoram,2018,1,Merchant payments,616,1066002
mizoram,2018,1,Financial Services,260,65022
mizoram,2018,1,Others,685,709912
mizoram,2018,4,Peer-to-peer payments,26212,177049162
mizoram,2018,4,Recharge & bill payments,24533,5523702
mizoram,2018,4,Merchant payments,3699,6911586
mizoram,2018,4,Financial Services,145,35654
mizoram,2018,4,Others,653,906746
mizoram,2018,3,Peer-to-peer payments,18564,108783543
mizoram,2018,3,Recharge & bill payments,17610,4050433
mizoram,2018,3,Merchant payments,2310,2952533
mizoram,2018,3,Financial Services,240,43891
mizoram,2018,3,Others,592,770335
mizoram,2023,2,Peer-to-peer payments,673375,2715818146
mizoram,2023,2,Merchant payments,291229,369968035
mizoram,2023,2,Recharge & bill payments,241862,102587776
mizoram,2023,2,Financial Services,1144,2164348
mizoram,2023,2,Others,1320,1268271
mizoram,2023,1,Peer-to-peer payments,593994,2560331179
mizoram,2023,1,Recharge & bill payments,234313,98553348
mizoram,2023,1,Merchant payments,221560,293428579
mizoram,2023,1,Financial Services,1044,2065983
mizoram,2023,1,Others,1684,1243650
mizoram,2023,3,Peer-to-peer payments,725656,2616686121
mizoram,2023,3,Merchant payments,343955,383487446
mizoram,2023,3,Recharge & bill payments,237526,100886209
mizoram,2023,3,Financial Services,1523,3916230
mizoram,2023,3,Others,1753,1154229
mizoram,2021,2,Peer-to-peer payments,173064,995581952
mizoram,2021,2,Recharge & bill payments,161763,56059844
mizoram,2021,2,Merchant payments,57877,69528721
mizoram,2021,2,Financial Services,611,710657
mizoram,2021,2,Others,1025,993297
mizoram,2021,1,Peer-to-peer payments,156386,982955112
mizoram,2021,1,Recharge & bill payments,128055,45558278
mizoram,2021,1,Merchant payments,43511,70289687
mizoram,2021,1,Financial Services,648,1330632
mizoram,2021,1,Others,975,971875
mizoram,2021,4,Peer-to-peer payments,272209,1545255603
mizoram,2021,4,Recharge & bill payments,179405,67548806
mizoram,2021,4,Merchant payments,99265,154183940
mizoram,2021,4,Financial Services,695,2202285
mizoram,2021,4,Others,1755,1475104
mizoram,2021,3,Peer-to-peer payments,224873,1290523196
mizoram,2021,3,Recharge & bill payments,177281,67493206
mizoram,2021,3,Merchant payments,74553,113697005
mizoram,2021,3,Financial Services,522,806905
mizoram,2021,3,Others,1300,1228335
rajasthan,2019,2,Peer-to-peer payments,25257679,79466464089
rajasthan,2019,2,Recharge & bill payments,14968290,5709279550
rajasthan,2019,2,Merchant payments,9026751,3435472167
rajasthan,2019,2,Financial Services,182685,34134486
rajasthan,2019,2,Others,573881,461962878
rajasthan,2019,1,Peer-to-peer payments,27621606,55246071722
rajasthan,2019,1,Recharge & bill payments,11650961,3821181816
rajasthan,2019,1,Merchant payments,3921438,1664209334
rajasthan,2019,1,Financial Services,359993,36340412
rajasthan,2019,1,Others,402042,373355289
rajasthan,2019,4,Peer-to-peer payments,43354317,1.40E+11
rajasthan,2019,4,Recharge & bill payments,20604852,9028860435
rajasthan,2019,4,Merchant payments,20544791,9721826538
rajasthan,2019,4,Financial Services,101805,25014672
rajasthan,2019,4,Others,468477,227573686
rajasthan,2019,3,Peer-to-peer payments,29885618,97443950786
rajasthan,2019,3,Merchant payments,19646612,6705923742
rajasthan,2019,3,Recharge & bill payments,16970783,7872719571
rajasthan,2019,3,Financial Services,217029,37899900
rajasthan,2019,3,Others,583575,407796030
rajasthan,2022,2,Merchant payments,336900860,2.08E+11
rajasthan,2022,2,Peer-to-peer payments,263380560,9.06E+11
rajasthan,2022,2,Recharge & bill payments,59879660,38325678033
rajasthan,2022,2,Financial Services,170705,175399371
rajasthan,2022,2,Others,838365,452454748
rajasthan,2022,1,Merchant payments,267467038,1.71E+11
rajasthan,2022,1,Peer-to-peer payments,241739380,8.15E+11
rajasthan,2022,1,Recharge & bill payments,54555117,35542881861
rajasthan,2022,1,Financial Services,244029,243340851
rajasthan,2022,1,Others,956656,556409604
rajasthan,2022,4,Merchant payments,457778005,2.75E+11
rajasthan,2022,4,Peer-to-peer payments,334316758,1.13E+12
rajasthan,2022,4,Recharge & bill payments,72510470,50609988781
rajasthan,2022,4,Financial Services,244442,270658680
rajasthan,2022,4,Others,725173,500361375
rajasthan,2022,3,Merchant payments,398104319,2.31E+11
rajasthan,2022,3,Peer-to-peer payments,299383118,9.61E+11
rajasthan,2022,3,Recharge & bill payments,69118763,46000391408
rajasthan,2022,3,Financial Services,215235,220271929
rajasthan,2022,3,Others,719925,449514643
rajasthan,2020,2,Peer-to-peer payments,49160792,1.66E+11
rajasthan,2020,2,Recharge & bill payments,31681776,13014051935
rajasthan,2020,2,Merchant payments,20756594,14354151782
rajasthan,2020,2,Financial Services,92875,76662259
rajasthan,2020,2,Others,262619,142020149
rajasthan,2020,1,Peer-to-peer payments,48269912,1.65E+11
rajasthan,2020,1,Merchant payments,27880848,13643061482
rajasthan,2020,1,Recharge & bill payments,25631131,10961167179
rajasthan,2020,1,Financial Services,72604,34466606
rajasthan,2020,1,Others,404317,200968968
rajasthan,2020,4,Peer-to-peer payments,88730951,3.21E+11
rajasthan,2020,4,Merchant payments,67367264,46142484518
rajasthan,2020,4,Recharge & bill payments,33455755,18123908525
rajasthan,2020,4,Financial Services,169294,136058685
rajasthan,2020,4,Others,560171,351480425
rajasthan,2020,3,Peer-to-peer payments,73247856,2.49E+11
rajasthan,2020,3,Merchant payments,45149210,27714680562
rajasthan,2020,3,Recharge & bill payments,30148875,16650017440
rajasthan,2020,3,Financial Services,146383,113675141
rajasthan,2020,3,Others,396352,193212778
rajasthan,2018,2,Recharge & bill payments,5288093,1511007056
rajasthan,2018,2,Peer-to-peer payments,3770555,13341587602
rajasthan,2018,2,Merchant payments,345752,342809667
rajasthan,2018,2,Financial Services,279471,52145152
rajasthan,2018,2,Others,289826,311536696
rajasthan,2018,1,Recharge & bill payments,4305940,868358581
rajasthan,2018,1,Peer-to-peer payments,2540658,7547652852
rajasthan,2018,1,Financial Services,202537,37125466
rajasthan,2018,1,Merchant payments,184127,201212697
rajasthan,2018,1,Others,358428,271943533
rajasthan,2018,4,Peer-to-peer payments,10752729,33578327037
rajasthan,2018,4,Recharge & bill payments,7557003,2743591538
rajasthan,2018,4,Merchant payments,1985927,1172254323
rajasthan,2018,4,Financial Services,311632,40412563
rajasthan,2018,4,Others,352432,374501619
rajasthan,2018,3,Peer-to-peer payments,7120792,21010614922
rajasthan,2018,3,Recharge & bill payments,5894660,2252031409
rajasthan,2018,3,Merchant payments,711240,445504998
rajasthan,2018,3,Financial Services,230083,30185982
rajasthan,2018,3,Others,300323,302431358
rajasthan,2023,2,Merchant payments,592487449,3.10E+11
rajasthan,2023,2,Peer-to-peer payments,389865502,1.32E+12
rajasthan,2023,2,Recharge & bill payments,90082184,65720609268
rajasthan,2023,2,Financial Services,289948,328805088
rajasthan,2023,2,Others,734255,461148921
rajasthan,2023,1,Merchant payments,484552414,2.77E+11
rajasthan,2023,1,Peer-to-peer payments,353301155,1.22E+12
rajasthan,2023,1,Recharge & bill payments,82232131,60583110261
rajasthan,2023,1,Financial Services,259195,274450998
rajasthan,2023,1,Others,751791,498449614
rajasthan,2023,3,Merchant payments,704324393,3.42E+11
rajasthan,2023,3,Peer-to-peer payments,438800339,1.39E+12
rajasthan,2023,3,Recharge & bill payments,93085762,71540658202
rajasthan,2023,3,Financial Services,359675,484002475
rajasthan,2023,3,Others,661998,423978212
rajasthan,2021,2,Peer-to-peer payments,139277445,4.68E+11
rajasthan,2021,2,Merchant payments,97860493,69922875807
rajasthan,2021,2,Recharge & bill payments,49501703,23387103755
rajasthan,2021,2,Financial Services,216441,186606893
rajasthan,2021,2,Others,620957,422031947
rajasthan,2021,1,Peer-to-peer payments,116733195,4.08E+11
rajasthan,2021,1,Merchant payments,96394132,61936457709
rajasthan,2021,1,Recharge & bill payments,38919519,20855464604
rajasthan,2021,1,Financial Services,192936,162581466
rajasthan,2021,1,Others,491137,347689722
rajasthan,2021,4,Merchant payments,221774624,1.52E+11
rajasthan,2021,4,Peer-to-peer payments,212937264,7.18E+11
rajasthan,2021,4,Recharge & bill payments,51610607,32831163302
rajasthan,2021,4,Financial Services,265091,263180819
rajasthan,2021,4,Others,1034011,656777820
rajasthan,2021,3,Peer-to-peer payments,181742972,5.76E+11
rajasthan,2021,3,Merchant payments,167819345,1.06E+11
rajasthan,2021,3,Recharge & bill payments,49709657,28335516739
rajasthan,2021,3,Financial Services,197211,190362135
rajasthan,2021,3,Others,815568,524328574
chandigarh,2019,2,Peer-to-peer payments,604849,2339922407
chandigarh,2019,2,Recharge & bill payments,342294,185659011
chandigarh,2019,2,Merchant payments,277811,152766864
chandigarh,2019,2,Financial Services,5590,839765
chandigarh,2019,2,Others,21926,13928050
chandigarh,2019,1,Peer-to-peer payments,689400,2123866601
chandigarh,2019,1,Recharge & bill payments,390610,161414934
chandigarh,2019,1,Merchant payments,169984,97230471
chandigarh,2019,1,Financial Services,7412,917030
chandigarh,2019,1,Others,17070,12603012
chandigarh,2019,4,Peer-to-peer payments,927850,3586763928
chandigarh,2019,4,Merchant payments,561630,318692521
chandigarh,2019,4,Recharge & bill payments,338203,237695594
chandigarh,2019,4,Financial Services,1911,654298
chandigarh,2019,4,Others,21321,8707473
chandigarh,2019,3,Peer-to-peer payments,722233,2815184152
chandigarh,2019,3,Merchant payments,447069,226535908
chandigarh,2019,3,Recharge & bill payments,308219,213884900
chandigarh,2019,3,Financial Services,2447,794918
chandigarh,2019,3,Others,26575,13282206
chandigarh,2022,2,Merchant payments,6136803,3919372475
chandigarh,2022,2,Peer-to-peer payments,3489382,12549248085
chandigarh,2022,2,Recharge & bill payments,1119367,792957088
chandigarh,2022,2,Financial Services,6673,8943857
chandigarh,2022,2,Others,20264,12978651
chandigarh,2022,1,Merchant payments,4511757,3264574793
chandigarh,2022,1,Peer-to-peer payments,3012464,11150701028
chandigarh,2022,1,Recharge & bill payments,1046187,731347957
chandigarh,2022,1,Financial Services,7228,13538635
chandigarh,2022,1,Others,22855,14829134
chandigarh,2022,4,Merchant payments,10170372,6570336079
chandigarh,2022,4,Peer-to-peer payments,5951989,20013621495
chandigarh,2022,4,Recharge & bill payments,1749647,1267654269
chandigarh,2022,4,Financial Services,10778,12000766
chandigarh,2022,4,Others,22054,16141955
chandigarh,2022,3,Merchant payments,7665907,4713972532
chandigarh,2022,3,Peer-to-peer payments,4423590,14788179156
chandigarh,2022,3,Recharge & bill payments,1360342,1033530639
chandigarh,2022,3,Financial Services,8868,9918740
chandigarh,2022,3,Others,19466,14156668
chandigarh,2020,2,Peer-to-peer payments,766698,3293060119
chandigarh,2020,2,Merchant payments,390906,331423259
chandigarh,2020,2,Recharge & bill payments,361577,214425229
chandigarh,2020,2,Financial Services,1797,3982005
chandigarh,2020,2,Others,7032,4125116
chandigarh,2020,1,Peer-to-peer payments,1087401,4421372542
chandigarh,2020,1,Merchant payments,764832,438193845
chandigarh,2020,1,Recharge & bill payments,389851,257250007
chandigarh,2020,1,Financial Services,1574,1406138
chandigarh,2020,1,Others,18853,8230536
chandigarh,2020,4,Merchant payments,1322026,939307675
chandigarh,2020,4,Peer-to-peer payments,1159377,4872318731
chandigarh,2020,4,Recharge & bill payments,409997,320731281
chandigarh,2020,4,Financial Services,3346,4400109
chandigarh,2020,4,Others,17970,10005102
chandigarh,2020,3,Peer-to-peer payments,981986,4178346395
chandigarh,2020,3,Merchant payments,796634,604271248
chandigarh,2020,3,Recharge & bill payments,366353,296964794
chandigarh,2020,3,Financial Services,2643,5254415
chandigarh,2020,3,Others,10470,4972498
